"Taxonomy"	"Mortierellaceae"	"Trichocomaceae"	"Thelebolaceae"	"Cordycipitaceae"	"Incertae_sedis_Ascomycota"	"Nectriaceae"	"Incertae_sedis_Hypocreales"	"Ceratobasidiaceae"	"Chaetomiaceae"	"Pleosporaceae"	"Hypocreaceae"	"Microascaceae"	"Chaetothyriaceae"	"Lasiosphaeriaceae"	"Incertae_sedis_Sordariomycetes"	"Incertae_sedis_Helotiales"	"Incertae_sedis_Dothideomycetes"	"Incertae_sedis_Cantharellales"	"Incertae_sedis_Trichosphaeriales"	"Corticiaceae"	"Rhizophlyctidaceae"	"Incertae_sedis_Leotiomycetes"	"Amylocorticiaceae"	"Kickxellaceae"	"Helotiaceae"	"Herpotrichiellaceae"	"Incertae_sedis_Pleosporales"	"Incertae_sedis_Eurotiales"	"Chytridiaceae"	"Incertae_sedis_Sporidiobolales"	"Gymnoascaceae"	"Incertae_sedis_Xylariales"	"Spizellomycetaceae"	"Orbiliaceae"	"Diversisporaceae"	"Cystofilobasidiaceae"	"Myxotrichaceae"	"Incertae_sedis_Tremellales"	"Davidiellaceae"	"Bolbitiaceae"	"Glomerellaceae"	"Rhizopodaceae"	"Sordariaceae"	"Incertae_sedis_Cystofilobasidiales"	"Glomeraceae"	"Xylariaceae"	"Psathyrellaceae"	"Bionectriaceae"	"Agaricaceae"	"Inocybaceae"	"Onygenaceae"	"Mucoraceae"	"Pezizaceae"	"Ophiocordycipitaceae"	"Mycosphaerellaceae"	"Pluteaceae"	"Pyronemataceae"	"Incertae_sedis_Fungi"	"Phanerochaetaceae"	"Schizophyllaceae"	"Phaeosphaeriaceae"	"Acarosporaceae"	"Meruliaceae"	"Ustilaginaceae"	"Sporormiaceae"	"Erysiphaceae"	"Amanitaceae"	"Coniochaetaceae"	"Niessliaceae"	"Incertae_sedis_Onygenales"	"Eremomycetaceae"	"Incertae_sedis_Capnodiales"	"Claroideoglomeraceae"	"Aplosporellaceae"	"Incertae_sedis_Sordariales"	"Incertae_sedis_Saccharomycetales"	"Wallemiaceae"	"Strophariaceae"	"Chaetosphaeriaceae"	"Incertae_sedis_Auriculariales"	"Incertae_sedis_Erythrobasidiales"	"Agaricostilbaceae"	"Trapeliaceae"	"Incertae_sedis_Agaricomycetes"	"Clavicipitaceae"	"Saccharomycetaceae"	"Rhytismataceae"	"Coniophoraceae"	"Magnaporthaceae"	"Polyporaceae"	"Botryosphaeriaceae"	"Malasseziaceae"	"Niaceae"	"Rutstroemiaceae"	"Incertae_sedis_Chaetothyriales"	"Montagnulaceae"	"Ascobolaceae"	"Corynesporascaceae"	"Hydnodontaceae"	"Capnodiaceae"	"Fomitopsidaceae"	"Archaeorhizomycetaceae"	"Cystobasidiaceae"	"Ganodermataceae"	"Ajellomycetaceae"	"Monascaceae"	"Debaryomycetaceae"	"Togniniaceae"	"Incertae_sedis_Pezizales"	"Entolomataceae"	"Trichosporonaceae"	"Lophiostomataceae"	"Sporidiobolaceae"	"Sclerotiniaceae"	"Halosphaeriaceae"	"Marasmiaceae"	"Morchellaceae"	"Apiosporaceae"	"Phacidiaceae"	"Teratosphaeriaceae"	"Taphrinaceae"	"Russulaceae"	"Diatrypaceae"	"Incertae_sedis_Microascales"	"Schizoporaceae"	"Ceratostomataceae"	"Physalacriaceae"	"Incertae_sedis_Agaricales"	"Peniophoraceae"	"Arthrodermataceae"	"Teloschistaceae"	"Leptosphaeriaceae"	"Venturiaceae"	"Geastraceae"	"Amphisphaeriaceae"	"Dothideaceae"	"Lichtheimiaceae"	"Diaporthaceae"	"Tubeufiaceae"	"Plectosphaerellaceae"	"Pichiaceae"	"Leotiaceae"	"Tricholomataceae"	"Verrucariaceae"	"Gloeophyllaceae"	"Sebacinales.Group.B"	"Blastocladiaceae"	"Terramycetaceae"	"Dermateaceae"	"Umbelopsidaceae"	"Tritirachium"	"Lyophyllaceae"	"Saccharomycopsidaceae"	"Arachnomycetaceae"	"Clavariaceae"	"Incertae_sedis_Polyporales"	"Atheliaceae"	"Rhizophydiaceae"	"Incertae_sedis_Exobasidiomycetes"	"Antennulariellaceae"	"Clavulinaceae"	"Cucurbitariaceae"	"Tetraplosphaeriaceae"	"Geminibasidiaceae"	"Dothioraceae"	"Albatrellaceae"	"Cephalothecaceae"	"Pseudeurotiaceae"	"Ceratocystidaceae"	"Metschnikowiaceae"	"Archaeosporaceae"	"Hydnangiaceae"	"Catenariaceae"	"Massarinaceae"	"Saccotheciaceae"	"Dipodascaceae"	"Olpidiaceae"	"Sclerodermataceae"	"Chionosphaeraceae"	"Helvellaceae"	"Incertae_sedis_Diaporthales"	"Sebacinaceae"	"Microthyriaceae"	"Trichomonascaceae"	"Filobasidiaceae"	"Thelephoraceae"	"Neocallimastigaceae"	"Kondoaceae"	"Cunninghamellaceae"	"Saccharomycodaceae"	"Lulworthiaceae"	"Clypeosphaeriaceae"	"Physodermataceae"	"Thermoascaceae"	"Pleurotaceae"	"Lentitheciaceae"	"Hygrophoraceae"	"Others"
"787_Z2_2"	0.117626648	0.105135323	0	0.001040944	0.018736988	0.046842471	0.023941707	0.014573213	0.001387925	0.023594726	0.00277585	0.004163775	0.000346981	0.032269257	0.006592644	0.009715475	0	0	0.001387925	0.005898681	0	0	0.000346981	0.002081888	0.002081888	0.003122831	0.024288688	0	0.000693963	0.005204719	0.001040944	0	0.000693963	0	0	0.000346981	0	0	0.001734906	0.000346981	0.000346981	0	0	0	0	0	0.002081888	0.000693963	0.000693963	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0.000346981	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53573907
"787_Z2_3"	0.099583622	0.475711312	0.000346981	0.00277585	0	0.010756419	0.019083969	0	0.007286607	0.007633588	0.002428869	0.002428869	0.000346981	0.017002082	0.001040944	0.001040944	0	0	0.004163775	0	0	0	0	0	0	0.001387925	0.003469813	0	0	0.001040944	0	0	0.001734906	0.000346981	0	0	0.000346981	0	0.001387925	0.000693963	0	0.000346981	0	0	0	0	0.000693963	0.000346981	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.336224844
"IB014_Z2_1"	0.097501735	0.05482304	0.000693963	0.013879251	0	0.013879251	0.039208883	0.011450382	0.0055517	0.021165857	0.006939625	0.004857738	0.000693963	0.012144344	0.007633588	0.004163775	0	0	0.000346981	0.006245663	0	0.001040944	0	0.000346981	0.004510756	0.002081888	0.008674532	0	0	0.002081888	0.000693963	0	0	0	0	0	0.000693963	0.001040944	0.001734906	0	0	0	0	0	0	0	0.000693963	0.002081888	0	0	0	0	0.000693963	0	0	0	0	0	0	0.000346981	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.671408744
"IB014_Z2_2"	0.048577377	0.010756419	0.014920194	0.001387925	0.009715475	0.039555864	0.031228314	0.000346981	0.003122831	0.021165857	0.001387925	0.002081888	0.002428869	0.010062457	0.009715475	0.003122831	0	0	0.001734906	0	0	0.000346981	0	0	0.010409438	0.001040944	0.001734906	0	0	0.000693963	0	0	0	0.000346981	0	0	0.000693963	0.000346981	0.003469813	0	0	0.001040944	0	0	0	0	0.002428869	0	0	0.000346981	0	0.001040944	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763358779
"IB014_Z2_3"	0.113809854	0.150242887	0.000693963	0.076682859	0.022206801	0.015267176	0.070784178	0	0.004510756	0.014920194	0.0111034	0.025676613	0	0.012838307	0.006592644	0.001040944	0	0	0.001040944	0	0.012144344	0.001387925	0	0	0.002081888	0.002081888	0.003122831	0.000346981	0.001040944	0.002428869	0.001040944	0	0.000346981	0.001040944	0	0.000693963	0.000346981	0.000346981	0.003122831	0.000693963	0	0.000693963	0	0	0	0	0.000693963	0.001040944	0	0.000346981	0	0	0	0.000693963	0.000346981	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.434767523
"PHN11_Z2_1"	0.101318529	0.007980569	0.001040944	0.000346981	0.000693963	0.011450382	0.019430951	0	0.000693963	0.03573907	0.001040944	0.005898681	0.000346981	0.00832755	0.001734906	0	0	0	0	0	0.000346981	0.000693963	0	0.000346981	0.003469813	0.000346981	0.001040944	0	0	0.000346981	0.000346981	0	0	0	0.013532269	0	0.000693963	0.000346981	0.002081888	0	0	0	0	0	0.00277585	0	0.000346981	0.001387925	0	0	0.000346981	0.000693963	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.773421235
"PHN11_Z2_2"	0.132546842	0.029493407	0.000346981	0.03296322	0.012491325	0.012491325	0.058292852	0	0.009715475	0.02463567	0.006939625	0.009715475	0.001734906	0.013185288	0.016308119	0.004163775	0	0	0	0	0.000346981	0.004857738	0	0.000346981	0.003816794	0.001387925	0.00832755	0	0	0.001387925	0.001734906	0	0.002081888	0	0.000346981	0	0.000346981	0.003469813	0.004857738	0.000693963	0	0	0	0	0.007633588	0.001040944	0.000346981	0.004163775	0	0	0	0	0.000346981	0	0.000346981	0.001040944	0.000346981	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0.001387925	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.581887578
"PHN11_Z2_3"	0.301179736	0.078070784	0.006245663	0.034698126	0.034698126	0.007286607	0.089521166	0	0.001387925	0.005898681	0.007633588	0.012144344	0.000693963	0.013532269	0.010409438	0.001040944	0	0	0.003122831	0	0	0.000346981	0	0	0.007980569	0.00277585	0.001734906	0.001734906	0.000346981	0.015267176	0.001040944	0	0	0	0.002081888	0	0.001387925	0.006592644	0.001734906	0	0	0	0	0	0.002428869	0	0.001387925	0.002081888	0.001387925	0	0	0	0	0.001387925	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339000694
"PHJ75_Z2_1"	0.15648855	0.031575295	0.001387925	0.003816794	0.003122831	0.010409438	0.158570437	0	0.009021513	0.011450382	0.014226232	0.009021513	0.000346981	0.005204719	0.004163775	0.005204719	0	0	0.003469813	0.000693963	0	0.000346981	0	0	0.000346981	0.00277585	0.003122831	0	0.000693963	0.006592644	0.000346981	0	0	0.000693963	0	0	0.001040944	0.000346981	0.000693963	0	0	0.000346981	0	0	0	0	0	0.000346981	0	0	0	0	0.000346981	0.000693963	0	0.000346981	0	0	0	0.001734906	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.549965302
"PHJ75_Z2_2"	0.097848716	0.024982651	0.001040944	0.004510756	0.003469813	0.017002082	0.052741152	0	0.023247745	0.007633588	0.009021513	0.007286607	0	0.00832755	0.004857738	0.002081888	0	0	0	0	0	0.000693963	0	0	0.001387925	0.001040944	0.003122831	0	0.000693963	0.00277585	0.000346981	0	0	0	0.001040944	0.000346981	0.000346981	0.000693963	0.001040944	0.000693963	0	0	0	0	0.002428869	0	0	0.002081888	0	0.000693963	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714087439
"PHJ75_Z2_3"	0.095419847	0.010062457	0.000346981	0.006592644	0.04129077	0.015267176	0.048924358	0.000346981	0.003469813	0.007286607	0.001387925	0.003122831	0	0.007286607	0.003469813	0.002081888	0	0	0.001734906	0	0	0.000693963	0	0	0.004163775	0.000346981	0.000693963	0	0	0.001387925	0.001040944	0	0	0	0	0	0.000346981	0.001387925	0.001040944	0	0	0	0	0	0.002081888	0	0.000346981	0.000346981	0	0	0	0.001040944	0.000346981	0.000346981	0	0.000346981	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.734559334
"PHM10_Z2_1"	0.031228314	0.005898681	0.001040944	0.002081888	0.000346981	0.001387925	0.0111034	0	0.001387925	0.003469813	0.001040944	0.000693963	0	0.006245663	0.001040944	0.000346981	0	0	0.001387925	0	0	0.000693963	0	0	0	0.000693963	0	0	0	0	0.000346981	0	0.000346981	0	0	0	0.000346981	0	0.001040944	0	0	0	0.000346981	0	0	0	0.000346981	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925052047
"PHM10_Z2_2"	0.09056211	0.026370576	0.000693963	0.017696044	0.015961138	0.006939625	0.050312283	0.004163775	0.028799445	0.004857738	0.006939625	0.012491325	0.000693963	0.006939625	0.004857738	0.001387925	0	0	0.004163775	0	0.000346981	0.000346981	0	0.000346981	0.001387925	0.001040944	0.002081888	0	0	0.00277585	0.000693963	0	0.001040944	0.000693963	0	0.000693963	0.000693963	0	0.001387925	0.000346981	0	0	0.001040944	0	0	0	0.000346981	0.001040944	0.000346981	0.002428869	0	0	0	0.001387925	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.694656489
"PHM10_Z2_3"	0.00277585	0	0	0	0.005204719	0	0.000693963	0.000693963	0.001387925	0.001040944	0.073907009	0	0.004163775	0	0	0	0	0.002081888	0	0.001040944	0.055170021	0	0.001387925	0.021512838	0	0.003122831	0	0.000693963	0.000693963	0	0.008674532	0	0.009368494	0	0	0	0	0	0	0.002428869	0	0	0	0	0	0	0.001387925	0	0	0	0	0.002428869	0.004510756	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.794240111
"LH205_Z2_1"	0.146426093	0.022553782	0.001734906	0.001734906	0.000346981	0.001734906	0.058639833	0	0.004163775	0.045107564	0.006245663	0.010409438	0.001040944	0.010756419	0.014920194	0.001040944	0	0	0.000346981	0	0	0.000693963	0	0	0.003122831	0.003816794	0.001040944	0	0.000346981	0.000693963	0.001040944	0	0.000346981	0	0	0.002081888	0.000693963	0.000346981	0.005204719	0.000346981	0	0	0	0	0	0	0.000693963	0.004163775	0	0	0	0.000693963	0	0.000346981	0	0	0.000346981	0	0.000346981	0.003122831	0.000693963	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.641221374
"LH205_Z2_2"	0.180083276	0.04129077	0.001040944	0.039208883	0.078417765	0.013879251	0.117626648	0.002081888	0.005204719	0.006592644	0.006939625	0.019083969	0.000346981	0.009715475	0.013879251	0.001734906	0.000346981	0	0	0	0	0.001040944	0	0.001040944	0.003469813	0.001387925	0.001387925	0	0.000346981	0.001040944	0.001734906	0	0.000346981	0	0	0	0.000693963	0.001040944	0.003122831	0.001040944	0	0	0	0	0.000346981	0.000693963	0.001040944	0.004510756	0	0.000693963	0	0	0.000346981	0	0	0	0.003469813	0	0	0.000346981	0	0	0	0.000346981	0	0	0	0.001387925	0	0	0	0	0	0	0	0	0	0.001040944	0	0.000693963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.429909785
"LH205_Z2_3"	0.280013879	0.026023595	0	0.0055517	0.017696044	0.0055517	0.064191534	0	0.006592644	0.007633588	0.0055517	0.007633588	0.000693963	0.017002082	0.009715475	0.002428869	0	0	0.001040944	0	0	0.000346981	0	0.001040944	0.001040944	0.003122831	0.000346981	0	0.002081888	0.003122831	0.000693963	0	0	0	0	0	0.000346981	0	0.001387925	0.001734906	0	0	0	0	0	0	0.001734906	0.00277585	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.522206801
"PHW51_Z2_1"	0.03296322	0.0111034	0.022206801	0.09333796	0.006592644	0.001734906	0.014920194	0.000346981	0.001387925	0.003816794	0.001387925	0.002428869	0.000346981	0.004163775	0.001387925	0.002081888	0	0	0.000693963	0	0	0	0	0	0.001734906	0.000346981	0.001040944	0	0.000346981	0	0	0	0.005204719	0	0	0	0.000346981	0	0.001040944	0	0	0	0	0	0	0	0.000693963	0.000693963	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785912561
"PHW51_Z2_2"	0.194656489	0.073560028	0.001040944	0.066273421	0.016655101	0.010756419	0.07147814	0.000693963	0.004163775	0.014226232	0.004510756	0.026717557	0.000346981	0.010756419	0.015267176	0.001040944	0	0	0.004163775	0	0	0.000693963	0.001387925	0	0.003469813	0.003469813	0.001040944	0	0	0.000693963	0.00277585	0	0.000346981	0.002081888	0	0	0.000693963	0.00277585	0.001734906	0.000693963	0	0.000346981	0.000693963	0	0.009021513	0	0.000346981	0.002081888	0.000346981	0	0	0	0	0.003816794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0.000346981	0	0.000693963	0	0	0	0	0	0	0	0	0.001040944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44240111
"PHW51_Z2_3"	0.087439278	0.010409438	0.073560028	0.004163775	0.00277585	0.005898681	0.026717557	0	0.00277585	0.010756419	0.00277585	0.00277585	0.000346981	0.022900763	0.012491325	0.00277585	0	0	0.003122831	0.001040944	0	0	0	0	0.000693963	0.001734906	0.00277585	0	0	0.000693963	0.000346981	0	0	0.000346981	0	0	0.000346981	0.000346981	0.000346981	0	0	0	0.000693963	0	0	0	0.000693963	0	0	0.000346981	0	0	0.003122831	0	0.000346981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714434421
