"Taxonomy"	"Pseudomonadales"	"Enterobacteriales"	"Xanthomonadales"	"Burkholderiales"	"Verrucomicrobiales"	"Sphingomonadales"	"Bacillales"	"Rhizobiales"	"Micrococcales"	"Rhodospirillales"	"Clostridiales"	"unidentified_Subgroup_6"	"Sphingobacteriales"	"Gemmatimonadales"	"unidentified_Blastocatellia"	"Cytophagales"	"Myxococcales"	"Acidimicrobiales"	"Rhodobacterales"	"Bacteroidales"	"SC.I.84"	"Chromatiales"	"Gaiellales"	"Planctomycetales"	"Lactobacillales"	"Micromonosporales"	"Solirubrobacterales"	"Propionibacteriales"	"Desulfurellales"	"Nitrosomonadales"	"Anaerolineales"	"Streptomycetales"	"Nitrospirales"	"Subgroup_7"	"Tepidisphaerales"	"Legionellales"	"Bifidobacteriales"	"Frankiales"	"Caulobacterales"	"Longimicrobiales"	"Flavobacteriales"	"Chloroflexales"	"Solibacterales"	"Subgroup_10"	"Chthoniobacterales"	"Erysipelotrichales"	"Desulfovibrionales"	"Opitutales"	"TRA3.20"	"JG30.KF.CM45"	"Pseudonocardiales"	"unidentified_.SCG."	"Cellvibrionales"	"Corynebacteriales"	"Coriobacteriales"	"Bdellovibrionales"	"AKYG1722"	"Campylobacterales"	"Streptosporangiales"	"Mollicutes_RF9"	"Selenomonadales"	"unidentified_OPB35_soil_group"	"Phycisphaerales"	"Rhodocyclales"	"Acidobacteriales"	"Kineosporiales"	"Pasteurellales"	"Anaeroplasmatales"	"Fimbriimonadales"	"Oligoflexales"	"unidentified_Ardenticatenia"	"Methylophilales"	"Caldilineales"	"Vibrionales"	"Gastranaerophilales"	"Herpetosiphonales"	"Alteromonadales"	"Spirochaetales"	"Euzebyales"	"Kallotenuales"	"Deferribacterales"	"Synergistales"	"unidentified_OM190"	"Chlamydiales"	"Chthonomonadales"	"unidentified_Tectomicrobia"	"NB1.j"	"Fibrobacterales"	"unidentified_TK10"	"Ardenticatenales"	"Thermoplasmatales"	"X34P16"	"C0119"	"HTA4"	"Order_II"	"Rubrobacterales"	"Rickettsiales"	"Aeromonadales"	"unidentified_Deferribacteres"	"unidentified_Saccharibacteria"	"Lineage_IIb"	"Glycomycetales"	"KI89A_clade"	"Ignavibacteriales"	"Orbales"	"CCM11a"	"SubsectionIV"	"unidentified_Gammaproteobacteria"	"Neisseriales"	"Lineage_IIa"	"Mycoplasmatales"	"Obscuribacterales"	"Petrotogales"	"unidentified_.SAGMCG.1."	"JG30.KF.AS9"	"Methanobacteriales"	"Desulfuromonadales"	"Syntrophobacterales"	"Bradymonadales"	"SubsectionIII"	"Armatimonadales"	"Methylococcales"	"Oceanospirillales"	"Deinococcales"	"B1.7BS"	"Acidiferrobacterales"	"SAR324_clade.Marine_group_B."	"mle1.8"	"unidentified_vadinHA49"	"Actinomycetales"	"Halanaerobiales"	"Lineage_IV"	"E6aD10"	"unidentified_Thaumarchaeota"	"Vampirovibrionales"	"Pla1_lineage"	"Ktedonobacterales"	"Fusobacteriales"	"Sphaerobacterales"	"MVP.88"	"Desulfobacterales"	"Parvularculales"	"FCPU453"	"TX1A.33"	"S.70"	"Catenulisporales"	"unidentified_Verrucomicrobia"	"Chlorobiales"	"unidentified_Omnitrophica"	"CPla.3_termite_group"	"Hydrogenophilales"	"Lineage_IIc"	"Haloplasmatales"	"unidentified_BRC1"	"Desulfarculales"	"Holophagales"	"PeM15"	"Thermoanaerobacterales"	"Order_III"	"unidentified_ML635J.21"	"Thiotrichales"	"EC3"	"unidentified_S085"	"Nitriliruptorales"	"Procabacteriales"	"BD72BR169"	"Acidithiobacillales"	"Methanomicrobiales"	"X35"	"unidentified_Bacteroidia"	"Victivallales"	"unidentified_Alphaproteobacteria"	"SubsectionI"	"NB1.n"	"X43F.1404R"	"unidentified_Atribacteria"	"unidentified_Holophagae"	"Limnochordales"	"Sneathiellales"	"SZB30"	"SubsectionII"	"HOC36"	"B12.WMSP1"	"Sva0485"	"M55.D21"	"Subgroup_23"	"Kosmotogales"	"Thermogemmatisporales"	"X1013.28.CG33"	"unidentified_Bathyarchaeota"	"C86"	"F9P41300.M23"	"unidentified_.DHVEG.6."	"Thermophilales"	"FS117.23B.02"	"ss1.B.07.44"	"unidentified_Deltaproteobacteria"	"DTB120"	"Sva0071"	"unidentified_KD4.96"	"Cardiobacteriales"	"Thermales"	"SHBZ1548"	"MBA03"	"E01.9C.26_marine_group"	"unidentified_Acetothermia"	"GIF9"	"Arenicellales"	"FW113"	"MSBL5"	"D8A.2"	"unidentified_WS2"	"unidentified_WCHB1.41"	"Run.SP154"	"unidentified_WWE3"	"unidentified_Betaproteobacteria"	"Salinisphaerales"	"SAR11_clade"	"unidentified_Candidatus_Roizmanbacteria"	"Caldisericales"	"unidentified_Proteobacteria"	"Halobacteriales"	"Entomoplasmatales"	"Acanthopleuribacterales"	"Elusimicrobiales"	"unidentified_Candidatus_Azambacteria"	"vadinBA26"	"Aquificales"	"B10.SB3A"	"unidentified_FBP"	"unidentified_Parcubacteria"	"Puniceicoccales"	"KD3.62"	"Others"
"PHM10_Z3_1"	0.071640467	0.011549189	0.068116126	0.081427485	0.090682049	0.119472617	0.089198783	0.061625254	0.024099899	0.033544625	0.001622718	0.020854462	0.013121197	0.020043103	0.017887931	0.014845335	0.009089757	0.017127282	0.001977688	0.000418357	0.009584178	0	0.008823529	0.004323022	0.000177485	0.002979209	0.005933063	0.006807809	0.008950304	0.004601927	0.001318458	0.003080629	0.005032961	0.002573529	0.001407201	0.00237069	3.8e-05	0.00216785	0.005362576	0.000938134	0.000291582	0.000786004	0.00226927	0.003321501	0.003258114	0.000342292	1.27e-05	0.000912779	0.003321501	0.000824037	0.001838235	0.000443712	0.000697262	0.000925456	0	0.000608519	0.000114097	0	0.000443712	1.27e-05	5.07e-05	0.00035497	0.00025355	0.000380325	0.000532454	0.000291582	8.87e-05	0	0.000659229	0.000380325	0.00015213	0.000595842	0.000215517	0	0	0.000329615	0	3.8e-05	0.00025355	0.00015213	1.27e-05	2.54e-05	0.00010142	0.000278905	0.000139452	7.61e-05	0.000316937	8.87e-05	0.000215517	0.000114097	0	3.8e-05	0.000139452	0.00025355	0.000164807	8.87e-05	0.00025355	2.54e-05	3.8e-05	0.00010142	5.07e-05	0.000114097	0.000164807	8.87e-05	0	8.87e-05	0	6.34e-05	2.54e-05	0.000139452	0	3.8e-05	0	0	0	0	7.61e-05	0.000139452	0	2.54e-05	0.00010142	1.27e-05	2.54e-05	7.61e-05	2.54e-05	3.8e-05	6.34e-05	1.27e-05	0	0	1.27e-05	2.54e-05	1.27e-05	0	7.61e-05	1.27e-05	0	0	1.27e-05	0	0	0	2.54e-05	0	0	1.27e-05	0	0	0	3.8e-05	0	0	0	0	1.27e-05	0	0	0	0	2.54e-05	0	0	1.27e-05	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125900101
"PHM10_Z3_2"	0.086739351	0.008848884	0.048833671	0.088679006	0.11280426	0.119016227	0.02877789	0.0793357	0.044181034	0.048935091	0.000900101	0.013780426	0.010547667	0.020410751	0.009267241	0.009508114	0.00821501	0.022223631	0.003334178	7.61e-05	0.008291075	0	0.013526876	0.005692191	8.87e-05	0.012335193	0.012487323	0.009698276	0.007745943	0.002129817	0.000836714	0.004246957	0.002586207	0.000811359	0.0019143	0.002598884	0	0.006541582	0.005032961	0.000329615	2.54e-05	0.000963489	0.000950811	0.001977688	0.002751014	5.07e-05	2.54e-05	0.000507099	0.002598884	0.000963489	0.00418357	0.001533976	0.000316937	0.001204361	0	0.000684584	0.000177485	2.54e-05	0.000798682	0	1.27e-05	0.00030426	0.000190162	0.000291582	0.000228195	0.001166329	0	0	0.000266227	0.000380325	3.8e-05	0.000342292	0.000164807	0	0	0.000139452	0	1.27e-05	0.000481744	0.000139452	0	0	0.000215517	0.000380325	0.00010142	8.87e-05	0.000291582	6.34e-05	0.00020284	0.000126775	1.27e-05	0	7.61e-05	0.000164807	0.000164807	0.000240872	0.00020284	0	0	0.000114097	5.07e-05	0.000139452	0.000114097	0	0	3.8e-05	3.8e-05	0	0	3.8e-05	3.8e-05	5.07e-05	0	0	0	0	1.27e-05	0.000139452	0	5.07e-05	5.07e-05	0	0	0.000114097	0	0	0	0	6.34e-05	0	2.54e-05	0	3.8e-05	0	1.27e-05	1.27e-05	0	0	1.27e-05	0	0	0	0	0	0	0	3.8e-05	1.27e-05	0	5.07e-05	0	0	1.27e-05	2.54e-05	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-05	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111118154
"PHM10_Z3_3"	0.012436613	0.003689148	0.079944219	0.131009128	0.096615112	0.152294625	0.015846856	0.085826572	0.023427992	0.069193712	0.004424442	0.011828093	0.009672921	0.023909736	0.011777383	0.012411258	0.008747465	0.020854462	0.002674949	0.001318458	0.013260649	0	0.012208418	0.005552738	0.000735294	0.005654158	0.009165822	0.008899594	0.009761663	0.002852434	0.000570487	0.003841278	0.004259635	0.001280426	0.001140974	0.002890467	5.07e-05	0.003765213	0.005096349	0.000418357	6.34e-05	0.000519777	0.001267748	0.002839757	0.003435598	0.00030426	5.07e-05	0.000760649	0.003511663	0.000988844	0.003232759	0.000316937	0.000329615	0.000938134	0	0.000595842	0.00010142	5.07e-05	0.000646552	8.87e-05	0.000114097	0.00035497	0.00020284	0.000240872	0.000393002	0.00040568	0.000164807	0	0.000684584	0.000583164	0.000114097	0.000367647	0.000240872	0	0	8.87e-05	0	5.07e-05	0.00040568	0.00015213	0	0	0.000418357	0.000139452	0.00010142	7.61e-05	0.00025355	2.54e-05	0.000164807	5.07e-05	0	0	6.34e-05	8.87e-05	0.000126775	0.00010142	0.00015213	1.27e-05	3.8e-05	6.34e-05	3.8e-05	0.000278905	0.00020284	1.27e-05	1.27e-05	5.07e-05	0	6.34e-05	3.8e-05	1.27e-05	0	2.54e-05	0	0	1.27e-05	0	5.07e-05	7.61e-05	0	3.8e-05	0.00010142	0	0	6.34e-05	0	2.54e-05	3.8e-05	2.54e-05	6.34e-05	1.27e-05	2.54e-05	7.61e-05	0	0	2.54e-05	0	0	0	5.07e-05	0	0	2.54e-05	0	1.27e-05	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102687627
"LH205_Z3_1"	0.017862576	0.003613083	0.074860548	0.081009128	0.065415822	0.132378296	0.036282961	0.086942191	0.040466531	0.042951318	0.004208925	0.018623225	0.010953347	0.017837221	0.026445233	0.016911765	0.012677485	0.023833671	0.003676471	0.001686105	0.011257606	0	0.014883367	0.011105477	0.000646552	0.004614604	0.006833164	0.010763185	0.007796653	0.00438641	0.001610041	0.008024848	0.004855477	0.002510142	0.001597363	0.004310345	7.61e-05	0.003651116	0.005273834	0.000786004	0.000380325	0.000380325	0.001977688	0.003790568	0.004310345	0.000266227	7.61e-05	0.000811359	0.0024214	0.001445233	0.003283469	0.000912779	0.001977688	0.001457911	2.54e-05	0.000988844	0.000177485	1.27e-05	0.001166329	3.8e-05	0.00040568	0.000697262	0.000316937	0.000342292	0.000709939	0.000671907	1.27e-05	0	0.000912779	0.000786004	0.000139452	0.000494422	0.000266227	0	0	0.000215517	0	2.54e-05	0.00035497	0.000164807	0	0	0.00015213	0.000659229	0.000228195	0.00020284	0.000228195	7.61e-05	0.00025355	0.000126775	0	1.27e-05	5.07e-05	0.000316937	0.000126775	0.000139452	0.000393002	0	0	2.54e-05	6.34e-05	0.00015213	0.00025355	6.34e-05	2.54e-05	0.00010142	0.000228195	5.07e-05	1.27e-05	2.54e-05	0	5.07e-05	0	0	0	0	0.00010142	8.87e-05	0	6.34e-05	0.00010142	0	1.27e-05	3.8e-05	0	3.8e-05	6.34e-05	0	5.07e-05	2.54e-05	6.34e-05	8.87e-05	3.8e-05	0	6.34e-05	3.8e-05	0	0	2.54e-05	3.8e-05	0	2.54e-05	0	3.8e-05	0	0	0	0	1.27e-05	1.27e-05	0	0	0	0	0	0	2.54e-05	0	0	1.27e-05	2.54e-05	0	3.8e-05	0	1.27e-05	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0.138780426
"LH205_Z3_2"	0.034178499	0.023047667	0.072248986	0.109406694	0.084127789	0.166417343	0.037994422	0.074315416	0.021640467	0.036168864	0.002231237	0.018813387	0.0105857	0.017862576	0.024087221	0.010813895	0.008138945	0.017963996	0.001673428	0.000393002	0.0144143	2.54e-05	0.006921907	0.005983773	0.000519777	0.002294625	0.004525862	0.005476673	0.010040568	0.004056795	0.001305781	0.003144016	0.004475152	0.001736815	0.002560852	0.00398073	5.07e-05	0.001686105	0.004716024	0.000431034	0.000114097	0.000684584	0.001787525	0.003055274	0.003613083	0.000240872	3.8e-05	0.000798682	0.003993408	0.000786004	0.001926978	0.000393002	0.000519777	0.001102941	0	0.000671907	0.000139452	0	0.000316937	8.87e-05	0.00010142	0.000380325	0.000443712	0.00030426	0.000469067	0.000164807	2.54e-05	0	0.000697262	0.000469067	0.000190162	0.000291582	0.00010142	0	0	0.000164807	2.54e-05	3.8e-05	0.000291582	0.000278905	0	1.27e-05	0.000139452	0.00035497	0.000139452	6.34e-05	0.00025355	8.87e-05	0.000164807	0.000177485	2.54e-05	2.54e-05	6.34e-05	0.00025355	0.00020284	5.07e-05	0.000240872	1.27e-05	1.27e-05	0.000114097	0	7.61e-05	8.87e-05	0	1.27e-05	6.34e-05	2.54e-05	3.8e-05	0.00010142	6.34e-05	0	2.54e-05	0	0	0	0	1.27e-05	0.000164807	0	8.87e-05	3.8e-05	1.27e-05	5.07e-05	3.8e-05	0	2.54e-05	2.54e-05	7.61e-05	3.8e-05	0	3.8e-05	0	3.8e-05	0	0	1.27e-05	0	0	2.54e-05	0	1.27e-05	1.27e-05	0	0	0	0	2.54e-05	2.54e-05	0	1.27e-05	0	0	0	0	1.27e-05	1.27e-05	0	1.27e-05	0	0	0	0	3.8e-05	0	0	2.54e-05	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121057302
"LH205_Z3_3"	0.01461714	0.001521298	0.078169371	0.084305274	0.087829615	0.128118661	0.023909736	0.063704361	0.059520791	0.037119675	0.001166329	0.029424442	0.016201826	0.024492901	0.017177992	0.021919371	0.009039047	0.024416836	0.00216785	0.000367647	0.013235294	1.27e-05	0.012829615	0.010395538	0.00025355	0.005185091	0.008924949	0.010611055	0.010256085	0.003017241	0.001686105	0.00387931	0.004690669	0.001876268	0.001331136	0.003182049	5.07e-05	0.004221602	0.005958418	0.000367647	5.07e-05	0.000874746	0.001838235	0.002751014	0.00428499	0.000240872	2.54e-05	0.000824037	0.003004564	0.001052231	0.003727181	0.000469067	0.000342292	0.001394523	0	0.000760649	0.00015213	2.54e-05	0.000608519	1.27e-05	0.00010142	0.000684584	0.00040568	0.000164807	0.000469067	0.000747972	1.27e-05	0	0.000633874	0.000393002	0.000177485	0.00010142	0.000266227	0	0	0.000139452	0	0	0.000456389	0.000215517	0	0	0.000418357	0.000481744	0.000164807	3.8e-05	0.00030426	0.000114097	0.000190162	5.07e-05	2.54e-05	0	0.000114097	0.000240872	0.00015213	0.000114097	0.00015213	0	0	0.00015213	2.54e-05	0.000469067	0.00015213	0	0	0.00010142	5.07e-05	1.27e-05	1.27e-05	7.61e-05	0	0.000126775	0	0	0	0	1.27e-05	0.000228195	0	6.34e-05	8.87e-05	0	0	7.61e-05	0	3.8e-05	1.27e-05	7.61e-05	6.34e-05	0	5.07e-05	6.34e-05	1.27e-05	0	6.34e-05	5.07e-05	0	2.54e-05	0	2.54e-05	2.54e-05	0	0	0	0	0	1.27e-05	1.27e-05	0	3.8e-05	0	5.07e-05	0	0	1.27e-05	2.54e-05	0	0	0	2.54e-05	1.27e-05	1.27e-05	1.27e-05	1.27e-05	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140479209
"PHW51_Z3_1"	0.113450811	0.016442698	0.066556795	0.096792596	0.153841278	0.12701572	0.035408215	0.052662272	0.026939655	0.02721856	0.002979209	0.015517241	0.018166836	0.015732759	0.013057809	0.015644016	0.006414807	0.014084686	0.002041075	0.000900101	0.009977181	0	0.006237323	0.002751014	0.000557809	0.002434077	0.004246957	0.005603448	0.008189655	0.002915822	0.000760649	0.009977181	0.003308824	0.001267748	0.000646552	0.002155172	6.34e-05	0.002142495	0.003955375	0.000570487	0.000367647	0.000494422	0.001622718	0.002649594	0.003144016	0.000380325	2.54e-05	0.001597363	0.003587728	0.000507099	0.001698783	0.000507099	0.000608519	0.000811359	6.34e-05	0.000481744	6.34e-05	1.27e-05	0.00040568	8.87e-05	0.00010142	0.000240872	0.000177485	0.000380325	0.000266227	0.000291582	3.8e-05	0	0.000570487	0.00030426	0.00015213	0.000266227	0.000139452	0	0	0.000164807	0	5.07e-05	0.000177485	0.00020284	0	0	7.61e-05	0.000190162	0.00010142	6.34e-05	0.000114097	0.000139452	0.000291582	0.000164807	0	6.34e-05	2.54e-05	0.00020284	0.000114097	5.07e-05	0.000177485	2.54e-05	0	6.34e-05	1.27e-05	3.8e-05	0.00015213	2.54e-05	1.27e-05	3.8e-05	1.27e-05	2.54e-05	5.07e-05	5.07e-05	0	3.8e-05	0	0	0	0	2.54e-05	0.000126775	0	1.27e-05	6.34e-05	0	0	1.27e-05	0	2.54e-05	3.8e-05	1.27e-05	6.34e-05	0	2.54e-05	0	5.07e-05	0	2.54e-05	1.27e-05	0	1.27e-05	1.27e-05	0	1.27e-05	0	0	0	0	3.8e-05	0	1.27e-05	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085775862
"PHW51_Z3_2"	0.014325558	0.031211968	0.062778905	0.094092292	0.070055781	0.103613083	0.023225152	0.0899214	0.055349899	0.076153651	0.001381846	0.015859533	0.005527383	0.017685091	0.012132353	0.008696755	0.011726673	0.025722617	0.004170892	0.000228195	0.008760142	2.54e-05	0.013349391	0.013767748	7.61e-05	0.00821501	0.014490365	0.011713996	0.009710953	0.002079108	0.000862069	0.008075558	0.003993408	0.001064909	0.000938134	0.006389452	2.54e-05	0.007936105	0.004576572	0.000266227	0.000126775	0.000443712	0.000824037	0.00221856	0.004348377	7.61e-05	0	0.000507099	0.002383367	0.001407201	0.003866633	0.001229716	0.00035497	0.001293103	0	0.000786004	0.00010142	0	0.000862069	0	1.27e-05	0.00035497	0.000278905	0.00015213	0.00035497	0.001610041	0	0	0.000507099	0.000608519	0.00010142	0.000329615	0.000164807	0	0	6.34e-05	0	0	0.000849391	0.000215517	0	0	0.000418357	0.000494422	7.61e-05	0.00010142	0.00030426	8.87e-05	0.000114097	8.87e-05	0	0	0.000126775	0.00025355	0.00010142	0.00030426	0.00035497	0	1.27e-05	0	2.54e-05	8.87e-05	0.00015213	0	0	3.8e-05	1.27e-05	0	1.27e-05	2.54e-05	0	0.000114097	0	0	0	0	0	3.8e-05	0	1.27e-05	8.87e-05	0	1.27e-05	0.000139452	0	5.07e-05	1.27e-05	3.8e-05	1.27e-05	0	6.34e-05	3.8e-05	2.54e-05	0	3.8e-05	5.07e-05	0	0	3.8e-05	2.54e-05	1.27e-05	0	0	0	1.27e-05	0	3.8e-05	0	0	0	0	0	0	1.27e-05	0	0	1.27e-05	0	0	0	0	1.27e-05	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129259635
"PHW51_Z3_3"	0.044789554	0.022654665	0.061511156	0.073466024	0.079513185	0.105793611	0.030299189	0.060902637	0.040339757	0.05831643	0.013729716	0.02928499	0.009660243	0.022502535	0.015327079	0.010205375	0.012259128	0.022857505	0.003220081	0.003866633	0.008341785	0	0.013095842	0.005527383	0.001432556	0.009913793	0.011397059	0.009153144	0.010674442	0.003270791	0.001546653	0.005882353	0.005540061	0.001825558	0.001039554	0.00216785	0.001090264	0.005679513	0.004424442	0.000621197	0.00010142	0.000862069	0.002079108	0.003511663	0.002903144	0.000443712	0.000177485	0.001026876	0.002877789	0.001102941	0.004361055	0.000494422	0.000557809	0.001153651	0.000507099	0.000659229	0.000291582	8.87e-05	0.000646552	0.00030426	0.000735294	0.000431034	0.000240872	0.000291582	0.000481744	0.000747972	0.000215517	0	0.000862069	0.000443712	0.00020284	0.00020284	0.000342292	0	0	0.000114097	0	7.61e-05	0.000684584	0.000228195	1.27e-05	0	0.00020284	0.000228195	0.000164807	0.00015213	0.00030426	6.34e-05	0.000393002	0.000215517	0	0	6.34e-05	0.000177485	0.000240872	0.000114097	0.00015213	3.8e-05	1.27e-05	6.34e-05	7.61e-05	0.000177485	0.000177485	2.54e-05	0	0	3.8e-05	2.54e-05	0.00010142	2.54e-05	0	1.27e-05	0	0	0	0	1.27e-05	0.000177485	1.27e-05	6.34e-05	5.07e-05	1.27e-05	3.8e-05	0.000139452	0	2.54e-05	0	1.27e-05	2.54e-05	0	2.54e-05	2.54e-05	2.54e-05	0	3.8e-05	1.27e-05	0	5.07e-05	6.34e-05	2.54e-05	3.8e-05	0	2.54e-05	0	2.54e-05	0	1.27e-05	1.27e-05	1.27e-05	1.27e-05	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142139959
"B73_Z3_1"	0.015529919	0.039021298	0.073656187	0.069586714	0.175469067	0.100469067	0.024213996	0.063666329	0.026622718	0.033544625	0.005451318	0.021298174	0.009508114	0.019041582	0.030527383	0.012778905	0.010598377	0.018179513	0.002243915	0.001572008	0.007974138	0	0.010458925	0.008823529	0.000456389	0.003067951	0.006237323	0.007023327	0.008392495	0.005172414	0.001610041	0.00387931	0.005223124	0.002966531	0.001686105	0.004145538	0.000139452	0.002827079	0.004272312	0.002205882	0.000507099	0.000494422	0.002256592	0.003283469	0.004855477	0.000507099	0.00010142	0.000570487	0.002497465	0.000849391	0.001648073	0.000393002	0.000456389	0.000798682	0	0.000621197	0.000114097	2.54e-05	0.000595842	6.34e-05	0.000431034	0.000583164	0.000367647	0.000266227	0.000519777	0.000367647	0.000164807	0	0.000684584	0.000456389	0.00020284	0.000291582	0.00030426	0	0	0.000164807	0	8.87e-05	0.000291582	0.000139452	0	0	0.000164807	0.000367647	0.000215517	0.000329615	0.000240872	3.8e-05	0.000190162	6.34e-05	0	3.8e-05	0.00010142	0.00020284	0.00015213	0.000126775	0.000240872	8.87e-05	0	6.34e-05	7.61e-05	7.61e-05	0.000215517	5.07e-05	0	8.87e-05	3.8e-05	6.34e-05	1.27e-05	5.07e-05	0	0.000114097	0	0	0	0	6.34e-05	0.000139452	0	2.54e-05	0.00010142	0	0	7.61e-05	0	0.000126775	6.34e-05	7.61e-05	3.8e-05	2.54e-05	7.61e-05	1.27e-05	6.34e-05	0	0.00010142	1.27e-05	1.27e-05	1.27e-05	2.54e-05	7.61e-05	0	1.27e-05	0	0	0	0	3.8e-05	0	0	1.27e-05	1.27e-05	0	0	0	1.27e-05	0	0	0	0	0	5.07e-05	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	1.27e-05	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.129754057
"B73_Z3_2"	0.08356998	0.557023327	0.028093306	0.031668357	0.042406187	0.04601927	0.012271805	0.027814402	0.011143509	0.019371197	0.001090264	0.007682556	0.006541582	0.006972617	0.006858519	0.004956897	0.004475152	0.007352941	0.001343813	2.54e-05	0.003968053	0	0.004246957	0.002700304	8.87e-05	0.001432556	0.002839757	0.003334178	0.003486308	0.002003043	0.000316937	0.003029919	0.001584686	0.000709939	8.87e-05	0.001394523	1.27e-05	0.001140974	0.001724138	0.000228195	8.87e-05	0.000215517	0.000773327	0.001381846	0.001584686	0.000126775	0	0.000329615	0.001039554	0.000519777	0.000849391	0.000228195	0.00040568	0.000494422	0	0.00025355	1.27e-05	0	0.000393002	2.54e-05	2.54e-05	0.000126775	6.34e-05	0.000177485	0.000164807	0.00025355	1.27e-05	0	0.000228195	0.000177485	3.8e-05	0.000114097	3.8e-05	0	0	0.000126775	0	0	0.000139452	0.000126775	0	0	7.61e-05	7.61e-05	6.34e-05	2.54e-05	7.61e-05	3.8e-05	0.000139452	5.07e-05	0	0	2.54e-05	0.000177485	7.61e-05	8.87e-05	0.000126775	2.54e-05	6.34e-05	3.8e-05	3.8e-05	7.61e-05	0.000114097	7.61e-05	0	2.54e-05	1.27e-05	8.87e-05	0	2.54e-05	0	6.34e-05	0	0	0	0	2.54e-05	5.07e-05	3.8e-05	1.27e-05	1.27e-05	0.00010142	3.8e-05	2.54e-05	8.87e-05	3.8e-05	1.27e-05	1.27e-05	1.27e-05	0	3.8e-05	0	2.54e-05	0	0	3.8e-05	0	0	0	0	2.54e-05	1.27e-05	0	0	1.27e-05	0	0	1.27e-05	0	0	0	0	1.27e-05	0	0	0	1.27e-05	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	3.8e-05	0	0	0	0	0	0	0	0	1.27e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046044625
